,1
旅游部,1
爹,1
见到,9
派,11
进村,11
后进村,11
支部,15
党支部,15
求解,19
往上,28
往上爬,12
企事业,55
工会,15
中铁,22
饽饽,2
香饽饽,2
onerat,1
京郊,7
北京郊区,7
基层单位,10
一枚,7
有信,1
特派,7
特派办,7
化学,2
学工,2
化学工程,2
班费,13
加班费,13
粉笔,14
成分,7
出身,9
政质,2
面貌,2
改掉,2
书籍,4
搞央区,7
拼命,29
数量,31
没蒙对,8
悲伤,8
没报,25
港澳,46
通行,25
通行证,25
估计,50
75,3
X,11
偏题,11
脑子,11
锈掉,11
sunlustre,1
体系,14
低级,9
大侠,41
江山,1
代有,1
人出,1
风骚,1
领风骚,1
各领风骚,1
数百,1
百年,1
数百年,1
一役,1
科,47
最少,4
下文,81
混吃,44
死,60
不迁,1
旗帜,3
鲜明,9
旗帜鲜明,3
涨薪,13
开放,5
爹妈,10
底层,15
赖,21
小民,21
信号,4
信息处理,4
填写,1
更要,12
慎行,12
谨言慎行,12
突破,5
几圈,10
ld,10
天堂,10
ds,23
坟墓,10
91,1
妇联,10
工商局,27
郭,14
宁宁,14
副省长,33
高分,36
几分,6
缺失,5
分才,11
有戏,100
高端,2
念,2
科技厅,8
经信委选,8
正局级,20
09,3
提出,3
现实,13
xyfh,1
个换,3
师职,12
海淀,53
三位,2
区长,24
副区长,24
大会,47
时会,14
台上,13
上台,12
台下,12
台上台下,12
演戏,12
河南,6
河南省,1
党政干部,11
任免,9
通县,51
有谱,21
老夫,1
一遇,1
风云,1
便化龙,1
念念,21
念念不忘,1
必有,1
回想,1
分局,30
资源管理,13
搜,4
旧,2
大革,2
革命,2
大革命,2
版本,34
12,84
搬家,17
jiuo,5
省经,1
信委,6
kerin29,1
一刻,19
那一刻,19
编办,4
自定,2
层级,6
杭州,48
区里,9
划算,4
操作,48
帮,56
亲人,12
云南,6
大关,6
大关县,6
两名,6
车祸,6
身亡,20
26,23
葛海蛟任,3
光大,3
光大银行,3
行行,3
银行行长,3
看法,109
见多识广,28
见过,28
混入,28
裁员,40
变化,62
某厅,10
存疑,17
司机,9
这辈子,38
唯一,12
国,13
考前,3
突击,3
michael53,1
雷区,17
小心,17
真水,12
维护,5
福彩,9
取暖,3
取暖费,3
暂停,6
冷,5
分析题,10
提速,1
降成,30
非领,28
pp0001,2
KBTD,2
数学,21
数学题,10
分钟,14
一分钟,10
预备,32
预备党员,22
本擦,6
刚满,6
预备期,6
JSJR,1
真大,10
开张,7
部属,3
辞职报告,34
十九,43
届,43
四中,21
出入,1
入境,1
出入境,1
名单,116
备案,1
口,36
村民,4
上访,10
寨,24
东营,16
身份证,24
身份证明,4
哪开,1
汇报工作,14
前比,31
老化,31
大巴,6
大巴车,5
货,5
网民,5
拍手,5
称快,5
拍手称快,5
外出,2
完会,2
毕业证,16
发不发,26
非京,1
生源,11
审批,20
审批表,2
国税,142
国税局,54
法令,2
纹,2
短浅,2
对手,3
盘,3
推翻,3
计划,21
单列,12
计划单列市,12
靖边,1
翻车,1
已致,1
伤亡,1
乘客,1
多为,1
公职人员,5
电视剧,26
父老,25
老乡,69
乡亲,25
父老乡亲,25
P,25
大事不好,1
一篇,2
代,39
驻,36
村,12
haohan,1
委婉,1
生前,1
王,13
泥牛,10
入海,10
泥牛入海,10
火车,5
火车票,5
硬座,5
240,5
一回,8
试,5
血本,5
废,9
六次,3
链接,2
没收,2
严,2
春风,2
身为,2
生活待遇,10
没人,31
吐,13
槽,13
越,18
越长,13
教训,12
打探,3
楼盘,8
价位,8
错觉,3
换防,5
flyscreen,1
nsisyy,1
生完,22
二胎,22
爱要,22
流产,11
两副,8
其他人,12
警察,26
月薪,101
央行,22
三定,130
新三定,9
真诚,10
员额,4
检察官,4
大型,49
中外,4
合资,4
中外合资,4
投行,4
教委,28
等待,3
超越,7
中年,19
人到中年,7
何去何从,14
生活区,11
落子,11
大厂,11
中共,91
共党,10
中共党员,7
作何,33
一正,3
几副,7
整,6
2050,6
战略,8
吃饱,27
撑,6
农业部,22
霸道,19
作风霸道,19
借号,2
发帖,6
公里,14
油费,5
客车,5
15,28
不通,19
公安局,50
吊,9
文思,5
豆腐,21
看过,6
草案,21
国家级,4
贫困,18
贫困县,15
驻扎,2
预测,27
战绩,2
见,34
村主任,2
寡人,58
顿悟,25
书里,5
书外,5
骗,4
疑虑,2
吉他,17
上会,2
会弹,2
上会弹,2
音符,2
乐谱,2
记,2
朝阳区,29
推公,2
雪崩,7
步步,3
死去,5
元知,3
万事,3
琢磨,8
摊上,45
一件,53
人事处,51
历年,1
惹下,16
老实,9
老实人,9
天道,1
意识,2
物质,1
nb,1
跳顺丰,16
西安,8
把持,4
堪比,5
黑社会,4
业委会,4
深深,1
一命,14
二运,14
高中政治,4
低价,1
转让,6
看淡,1
成熟,1
面试题,4
做好,4
工,5
着火,1
国会,1
纵火,1
纵火案,1
天黑,1
路滑,1
东端,3
北端,3
不及,1
越做越,10
信访,10
信访办,10
两面,9
坏人,9
今起,5
知乎,24
穷人,24
穷人家,24
不配,24
天塌后,1
招进来,37
报上,5
冲刺,5
立帖,120
答疑,120
喝酒,15
孕,27
离开,54
年轻人,27
常,3
路边,6
社是,3
英国,3
法国,3
国共,5
共产,12
共产党,12
中国共产党,5
纪律处分,5
配备,8
看不上,3
大部分,46
背锅侠,13
县局,9
名片,9
现场,3
考场,3
所在城市,3
预算,57
总预算,2
执行局,2
叫停,10
门,1
高高,9
寒门,1
出头,46
23456,1
卖,23
我点,3
民政部,75
志愿,15
服务处,15
总问,8
入党,30
各省,20
设在,7
提不,10
提不起,10
提不起来,10
兴趣,25
工商总局,12
食药监,4
三局,10
个局,4
业务局,5
做市,3
真题,8
民盟,19
透露,22
台办,29
书局,11
秘书局,11
中国银行,12
阶段,20
需,4
应,25
学位,29
两句,21
助学,7
逾期,7
门槛,15
填报,15
女士,51
中医,51
医药,51
中医药,51
体育总局,29
司局级,36
水利,56
水利部,56
农科,5
农科院,5
很苦,5
lewor,1
搞笑,30
外包,11
见识,13
档案局,15
名称,31
代码,13
法规,13
央京,31
佛脚,8
抱佛脚,8
不快,12
一局,33
maofendedie,1
类型,19
行上,2
订,2
机票,9
票,2
常委会,26
全国人大常委会,16
第六,1
第六次,1
闭幕,1
修正,1
修正案,1
表决,1
邓,2
观点,3
寄托,2
一两,2
一两个,2
威,1
逻辑,20
判断,2
定义,3
复习方法,10
混淆,5
批准,20
改革方案,139
预计,7
天下,4
下午,4
今天下午,4
审完,4
修订案,4
有考,3
上岸,5
年国考,8
xls,2
送给,2
公有,19
好处,27
内比,16
高,191
减半,1
图形,3
规律,3
我爸,23
老兵,23
心结,23
省大,8
数据,9
仅限,3
优先,3
省籍,3
人士,14
保证,23
每届,3
外省,3
低于,29
监,1
抑郁,36
修改,5
fcd,1
封禁,5
国知局,14
专利,28
专利局,14
六层,1
39,17
大龄,40
地青能,17
邮政,2
YOLO1,3
博后,2
出站,2
军民,15
融合,9
评职称,2
太难,14
奔头,10
找到,29
家,23
主管,33
三会,59
家外,2
外汇,2
国家外汇管理局,2
升迁,20
歧视,31
以乡,1
名义,1
家中,2
国家中医药管理局,2
防不胜防,4
赌场,3
跳楼,38
民法,45
最高人民法院,5
国家民族事务委员会,5
民用,5
航空,5
航空局,5
屠光绍,11
环保部,30
督查,9
局好,1
军民结合,6
教材,3
Joeybuaa,1
正调,9
软件工程,2
电子信息,7
边读,9
河北省,60
政务,25
能报,5
真少,4
要考,15
影响力,30
垃圾,21
尿壶,13
妻女,12
算裸官,12
综合处,20
房价,24
挂钩,24
不让,89
状况,10
会管,10
跳到,42
总监,42
推迟,13
升任,8
北方,148
抽烟,21
帝都,64
11,11
不太,33
重视,38
16,38
宁德,3
两车,3
猛烈,3
相撞,3
四人,3
遇难,3
运河,9
造,9
方圆,10
平方,32
方公里,9
平方公里,9
假山,9
高度,9
层楼,9
3.8,2
万辅警,2
混下,16
混下去,16
鼓励,2
这科待,91
贸促会,13
干什么,19
开选,10
公开选拔,10
ciliner,1
关键,12
关键点,12
着墨,12
发力,12
闲聊,8
回来,24
中国证监会,6
离任,4
平安,4
探索,1
学子,1
驻外,30
周边,33
上级部门,11
行省,6
南,3
礼士,3
礼士路,3
院里,3
大院里,3
停车,3
证,8
huanhuoying,1
油水,9
收藏,3
OverWall,1
中国人民银行,10
拒,4
表妹,15
眼光,58
局限,7
生涯,15
职业生涯,15
公会,21
整体,21
直辖,40
直辖市,40
中级,42
中级法院,14
区法院,14
地青,62
感想,10
工资制,1
工资制度,1
在编,1
娶,82
有市,1
shixiangyun,1
明年,19
施行,2
准则,2
会计准则,2
党委会,23
候选,24
候选人,24
参会,32
首例,7
两位,7
命令,7
认定,12
滥用,7
职权,14
滥用职权,7
罪,7
vancl,1
团派,7
进人,7
党务,2
党组织,25
有权,39
分行,32
更好,20
大连,21
大连市,21
停工,8
Helsinki,1
没考,1
出台,19
回乡,11
见闻,11
真不,4
真不知道,4
意义,19
前妻,12
人心,9
亮点,10
康泉,1
入住,72
这钱,10
专利审查,14
员,16
临聘,14
广,3
华能,3
味道,6
收受,5
礼金,5
受贿,22
江西,20
江西省,12
xxspt,1
37,1
隐性,12
台阶,12
奇怪,24
stealyours,2
折现,15
没意思,64
家信,16
国家信息中心,16
GTR2011,1
团干,8
团干部,8
存档,1
10k,17
10%,17
取名,42
录取名单,42
考研,6
管理权,7
管理权限,7
体现,11
擦擦,27
发挥,11
娃到,6
中秋,23
秋节,5
中秋节,5
发个,5
问候,5
祝福,5
A,7
接待,74
待客,48
客人,48
接待客人,48
最新,5
全称,3
简称,14
英文,3
人力,12
社保局,8
退伍,27
退伍军人,27
上传,24
传下,24
下达,24
上传下达,24
破,28
研究室,33
流失,34
egmont123,1
无房,92
标配,3
超,34
0.4,34
后退,3
法检,1
退,14
想换,8
调处,7
公安厅,37
中学,18
能考,4
较差,12
缪瑞林,4
长,4
省委常委,13
保全,3
张少春,5
一查,3
准,3
KengWang,1
妄想,8
升官,8
发财,8
升官发财,8
身,7
车位,10
马爷,3
这话,3
正点,3
入座,3
对号入座,3
缺,3
台湾,8
间谍,8
女间谍,8
策反,8
大陆,11
套取,8
涉密,11
kundera,1
点头,20
可行,22
人身,1
个人身份,1
急,33
中级职称,27
高级职称,27
解冻,39
遇见,9
主动,21
类比,7
类差,7
鸣放,3
防空,3
警报,3
防空警报,3
联播,20
新闻联播,20
焦点,9
访谈,9
焦点访谈,9
讲,9
家属,25
在国,8
werwolfzhf,1
补,8
太惨,13
涵盖,1
招人,13
稳拿,19
哪位,12
仁兄,8
几份,8
经典,11
纪要,8
会议纪要,8
翻过,2
翻过来,2
药监局,7
国家药监局,7
人员编制,7
大减,7
严肃,7
问责,17
法制,3
法制办,3
轮换,7
mymymymymymy,1
菜鸟,8
围城,8
飞飞,8
张家,8
家口,8
张家口,8
小硕,26
扒,73
央视,6
海霞,5
ssnut,1
5k,21
离退,6
离退休,6
干部局,13
很差,6
面对,1
内心,2
座们,24
廉政,2
账户,2
精准,22
成神,2
意念,2
肉体,2
分离,34
通讯,4
管理水平,3
政区,3
区划,3
行政区,3
行政区划,3
西藏,19
吃饭,120
税前,31
1w,18
零,18
大兴,9
大兴区,9
嫉妒,22
成风,32
压抑,65
参谋,31
当于,57
相当于,57
土地,4
农村土地,4
强占,4
助理,35
粮食,29
粮食局,28
扣留,7
下班时间,3
省级机构,2
赶上,28
教研,4
院,4
古代,18
官府,3
编外,3
外人,12
编外人员,3
武松,3
文联,1
作协,1
看不下去,4
退休年龄,4
人寿,1
新老,1
大王,1
滨,1
收留,2
新华,24
新华社,24
怒,32
开贴,9
回忆,9
公路,9
归卫,6
计委,15
医改,14
05,26
迪庆,32
文曲,1
文曲星,1
下凡,1
回到,3
原点,2
实话,12
实说,12
实话实说,12
页面,3
东城区,47
有钱,17
有钱人,8
yxxbtx,1
两,10
黄炜,7
张慎峰,7
调往,7
缴纳,11
路上,11
手头,1
头上,1
手头上,1
停滞,1
初中,3
军改,7
多出,7
吃,62
七块,62
饼,62
民营,9
民营企业,9
内有,20
过户,4
zdee307,1
单,24
网位,1
讲课,1
讲课费,1
院墙,8
向外,8
扩出,8
占用,8
道路,12
word,3
表格,3
窃以为,4
差异,41
四场,7
总工,11
总工会,11
中华全国总工会,8
正司,49
银行贷款,8
便利,8
Clement11,1
贴个,29
考工,23
信部,23
苏州,27
某区,39
眼红,27
民警,5
人民警察,1
落实,10
我党,16
注重,12
新闻学,3
事儿,6
奖金,78
绩效奖金,19
抵押,15
性格,5
机关党委,6
跳槽,38
滴滴,5
通讯员,1
局外人,9
笔杆,1
杆子,1
笔杆子,1
又会有,3
一批,6
人考,3
另一半,16
岗转,16
编么,3
贵版,18
关心,13
收税,12
桂园,3
碧桂园,3
称,3
济宁,3
梅永红,3
本周,3
将入,3
嘉奖,11
在乎,11
饭补,2
一万五,18
技术职称,8
定有,6
期待,7
建部,4
启动,7
近,14
万套,7
公,56
位于,7
双轨,1
ipfee,1
PKU2008,1
lanbao,1
婚外,30
婚外情,30
最难,13
面,13
下套,11
八年,12
设,1
哥,11
变纯,24
21,3
汇总,3
110,1
条,13
67,1
14,15
紫光,6
港府,1
万起,1
没出,6
两口,3
口子,3
两口子,3
经适,6
科要,16
升正,8
八项,5
老牌,37
调提,6
业务部,5
业务部门,5
职能,127
职能部门,6
主持,6
医师,1
节,1
吟诗,8
一首,9
下手,1
不惑,7
n,1
是从,1
变得,1
已批,1
标记,1
辅警,28
没关,16
没关系,16
往上走,16
championer,1
还敢,2
随礼,2
原文,8
直管,14
新出,2
提到,23
行规,2
另行规定,2
好略,21
ykun,1
职分,2
设后,2
党组书记,14
差错,12
复议,12
承担,41
责任,14
担责任,12
承担责任,12
案子,4
厅官,20
儿子,68
疫苗,11
引咎,9
引咎辞职,9
责令,16
市府,12
有图,11
真相,101
黄秋斌,11
中央政治局,28
听取,6
长生,6
查报,6
调查报告,6
李晋,2
修,2
让路,2
陈少勇,8
32,12
薅,6
三百,4
救,4
公费,32
公费医疗,28
sagacitys,2
伙伴,11
小伙伴,11
5000,6
弱弱,32
中办,4
三支,14
一扶,14
高看,1
招得,1
市场监管,20
直属机构,30
tuohuajiang,1
名校,18
法硕,9
检法,18
烂校,9
安置,46
283,18
制服,3
领口,3
会带,3
国旗,3
卡扣,3
数最多,3
尊敬,1
卖地,1
率,6
辱,5
警入,5
刑,5
wsdy,1
立秋,1
干久,1
河北省委,7
山东省委,20
22,9
加大,11
党政机关,11
人才交流,6
BU,18
招辅警,5
限,6
地勤,6
共商,5
很难,20
得闲,4
分裂,29
北疆,14
clarkchou,1
改进,19
方式,30
中断,5
G19880818,2
缺一不可,4
局能,12
拿到,12
居住,23
居住面积,12
沈,5
丹阳,5
为准,6
国是,1
共商国是,1
炒股,25
算副部,11
创造,19
广东,82
电话会,7
电视电话会议,7
湖南,22
北京市政府,103
通勤,85
XX,1
毛,1
反馈,21
四环,7
当初,11
随机,6
好奇,4
傅莹,4
正变,4
380,3
套,7
thetopedu,1
三扶,1
一支,1
环保部门,8
冲突,39
巡查,14
四线,2
技能,2
职业技能,2
管理中心,7
考了,7
贵宾,7
iambigcat,1
buptsyy,1
codex,1
主何,28
吉凶,28
支付,16
elena88,1
最难考,5
京沪,5
占据,25
三分,5
之二,5
三分之二,5
政,28
车,41
副总经理,17
疗伤,1
考完,1
凉凉,1
凉凉的,1
刺激,1
支招,88
万分,25
承租,10
承租权,10
用权,10
使用权,10
分割,10
长长,2
归口,2
最爽,6
常生,6
日常生活,6
韩峰,6
支行,18
划给,18
保监局,18
考公,35
京户,2
昆山,15
检查官,15
文明,13
精神文明,10
奖,51
新人,16
找活,12
ICESworder,1
jiaoyou2004,1
五口,16
之家,16
五口之家,16
平,25
卫健委,9
没戏,11
主管部门,4
公证,7
公证处,7
挂牌,62
辟谣,14
专员,24
专员办,24
随迁,69
署,19
新来,29
卫戍,3
戍区,3
卫戍区,3
老干部局,7
第五,3
地址,26
户口本,1
相处,16
考入,27
贵州,28
某县,21
谦虚,13
亲,14
白人,7
明白人,7
调出,7
国务委员,23
砍,6
汪,13
鸿雁,13
履新,13
团中央,13
24,15
提任,13
团,15
孝感,13
宣传,43
宣传部,14
宣传部长,10
一览,7
伪,5
约翰,6
霍普金,6
普金斯,6
约翰霍普金斯,6
三次,5
第三次,5
推进,5
部署,5
研究部,5
研究部署,5
有编,2
脱离,1
行列,1
无力,37
呐喊,11
自白,11
自白书,11
退休金,5
大锅,16
大锅饭,16
无论如何,13
丑,4
练练,5
龙游,2
浅水,2
干吗,7
要分,16
正规,4
交五险,4
一金,8
基数,12
考个,16
监事,12
监事会,12
有招,33
文科类,2
老金,5
养老金,5
高是,5
混不下去,57
原话,26
实述,26
拍到,18
中午,18
翻,18
公益事业,23
温故,3
故知,3
温故知新,3
2035,2
房版怒,4
评新馨苑,4
绝大,3
绝大部分,3
码字,3
培养,22
偏,7
心心,20
心念,20
心心念念,20
新馨苑,166
进度,89
忍耐,1
耐力,1
忍耐力,1
惊人,1
升得,17
发有,2
来到,5
世上,1
记住,10
干到,26
挂到,12
第一年,5
会交个,5
煲,1
粥,1
北清,6
骄子,6
天之骄子,6
随波逐流,6
排挤,6
心得,17
livermore,2
现行,14
兵役,14
兵役制,14
兵役制度,14
采纳,14
无穷,12
第一次,2
是因为,2
加考,1
参加考试,1
去处,6
好去处,1
回帖,14
哪句,1
抗体,3
抵触,3
吃香喝辣,11
好惨,11
监狱,5
mypeony,1
花钱,21
报班考,21
目标,21
填表,2
表里,2
能长,2
庄稼,2
年终奖金,7
上级领导,142
浙江人,142
Jiang891105,1
部副,15
汕头,15
汕头市,15
臭水,15
水沟,15
臭水沟,15
实地,46
探访,46
心中,21
苦闷,21
不休,6
肠胃,7
一票,7
否决,7
一票否决,7
税务总局,46
年拟,46
金台,17
饭店,17
抵扣,10
内大,10
利好,10
党和政府,13
重磅,7
深化,81
节点,4
惊闻,3
党史,12
博士生,17
事务部,83
曝光,9
想要,16
看书,1
疯,1
选定,5
是非,5
定向,22
从来不,14
谈,16
端午,7
端午节,7
后该,7
兼,14
安徽,18
安徽省,18
大老,17
jun,18
宰相,2
商务厅,15
能排,15
topx,1
7000,15
健康,5
一棵,3
一棵树,3
一行,52
一女,20
人前,20
耻,20
人后,20
检点,20
审计师,5
去职,5
专科学校,3
区直,3
海南,13
海南省,13
撵走,19
科工,4
无关,46
nina01,1
杯子,1
Htys2000,2
买菜,1
提了,1
yymtnt,1
战兢兢,1
战战兢兢,1
吐槽,11
半,11
吹捧,11
吹,1
事实上,1
两样,1
算委,1
认得,1
人民大学,1
经贸,1
读书,3
很烂,1
GWY,1
遗漏,7
纳税,11
wiyun,1
lemom,1
domesticcc,1
回复,163
孙,3
大姐,3
急急,5
没信,5
岱,6
政坛,3
xu2008,1
泄漏,1
出三定,7
截止,7
日期,7
苛刻,6
老子,1
几千,5
几千年,5
踩,1
一泡,1
狗屎,1
五险,8
一金中,4
剩男,23
杜祥琬,6
出牌,6
州市,25
杭州市,25
杭州市委,25
想不通,5
两大,5
生生,12
硬生生,12
全文,12
归纳,13
全是,5
十岁,6
四十岁,6
审,3
skyt,1
动,28
技术员,5
购房,2
女性,70
8.7,21
弯弯,3
一月,3
五千,3
xx,13
更难,16
太少,16
坑太少,16
演讲,33
讲者,2
演讲者,2
游戏,2
营商,11
运营商,11
开发商,2
产品,2
亏,6
权威,3
权威人士,3
自我,6
自我批评,6
军区,16
省军区,16
后勤,28
后勤部,16
后勤部长,16
转业干部,4
超过,8
50%,4
shangyu160,1
素质,46
9000,52
多元,52
两次,38
下半,55
下半年,55
艾滋,1
辞退,22
维权,1
挤掉,123
先例,123
复,8
木兰,8
当户织,8
讲稿,20
演讲稿,20
否定,8
强力,15
不买,15
ZJW,15
账,15
配置,15
女子,3
让座,2
莫,2
美德,2
义务,2
心理咨询,5
需求,5
款额,4
额度,4
贷款额,4
贷款额度,4
几种,15
脱稿,6
扫墓,12
念稿,1
支,1
阻遏,1
飞奔,1
转嫁,1
考不上,12
二年,11
兵,11
DJT,7
划归,15
120,22
├,10
六安,11
事件,11
地里,2
种地,2
田字,2
格里,2
种字,2
九月,16
九月份,3
zwxlrj396,1
dqpruh507,1
dzpyrf596,1
longde,1
妇女,2
东方,1
之星,1
娱乐,1
