,1
招商,6
99376996,1
参公岗,10
编该,10
大忌,25
gyq198700,1
泛,4
绿化,4
威胁,4
先,5
传给,4
平均工资,5
集体,5
煞笔,2
全世界,2
那该,2
星期二,1
行员,8
扎根,4
青春,4
献给,4
献给党,4
办张,6
农业银行,6
上档,6
档次,41
上档次,6
现金,47
衡量,34
纳规,8
发放,1
fdfd4,1
跑,6
听课,6
签约,12
农业局,1
开一,1
早上,1
顺德,2
机,5
上交,71
批下,71
卡里,5
扣,11
镜非镜,2
花非花,2
水非水,2
片长,3
一线,84
＂,4
看得,1
看得远,1
明月,28
基层干部,8
能出,15
诗人,15
文学,15
学家,15
文学家,15
失去机会,1
手里,35
赏识,9
要调,9
当面,2
夸奖,2
翻译,5
人际,1
降工,2
封闭,15
饭,21
保密,34
资质,3
概括,1
题问,1
陕西省,13
没缴,4
小组讨论,18
策划,1
对象,67
找对象,4
双,10
模式,16
领馆,6
使领馆,6
法海,5
寺,5
青年,5
青年宫,5
满分,28
150,28
我考,28
79,28
嘲讽,28
快讯,14
王晓明,14
坠楼,14
内带家,2
教会,2
天才,2
堕落,2
用房,11
适用房,1
公版,5
连个,5
微群,5
talk,5
华东,7
华东地区,7
挺爽,7
佛山,4
中山,4
嫖娼,4
抓获,4
开除公职,4
小时,4
降薪,9
小群,5
合俩,5
严厉,5
告诫,5
忙且,3
牛毛,3
多如牛毛,3
撤退,3
威武,7
共享,2
单车,2
遭,25
活埋,2
破坏,2
进一步,27
激励,27
大干,27
广大干部,27
担当,38
国家税务局,5
拟,5
http,5
都市,12
成都市,12
惨案,47
包子,1
误付,1
店家,1
重金,1
寻,1
买主,1
停留,4
去年底,4
意,1
ww,1
老公,52
闹,37
走入,35
绝境,37
如戏,37
我错,37
文明单位,3
牌子,12
匹配,24
犯罪,1
专职,31
镇党委,29
乡镇党委,29
难度,59
除以,2
0.34,2
话题,3
热点话题,3
退费,1
仅靠,1
约,2
为民,1
为国为民,1
谋私,1
私利,1
谋私利,1
不谋私利,1
祖国,1
骄傲,1
走出,3
伤痛,3
过真,3
心想,3
接,3
握手,7
开封,4
判刑,4
服刑,4
照发,4
renshi,4
史上,1
实诚,1
兼任,10
人大常委会,10
常见,10
公交,69
身心,17
身心俱疲,17
江西省委,8
赣州,8
深圳市,8
泡汤,12
核,3
奠基,1
道士,1
作法,1
背离,1
精,1
题型,2
新规,2
常听到,5
酒驾,12
国台办,6
安卓,1
苹果,1
微群里,1
添加,1
好友,1
自觉,9
热死,1
sigh,1
卫,9
许可,1
行政许可,1
服,5
上汽,7
吴磊,7
小孩,4
淀区,34
海淀区,34
招商局,5
省委书记,53
分工,50
心怀,1
美好,2
权贵,20
自留,20
自留地,20
空姐,2
报警,2
方小晓,1
平调,38
吵架,51
泡,11
闺女,11
不考,1
对考,7
噩耗,1
办会成,1
私活,1
知名,8
招高,7
管行,7
上涨,2
2K,2
多万,7
Offer,17
诚求,17
农行,17
建投,17
25,17
祭奠,2
爱情,5
各有何,5
nlp,1
深度,1
图像,1
算法,1
机器人,1
cto,1
150w,1
股权,14
港澳办,5
提交,10
保局,1
声明,12
分到,15
京海,2
北京海关,2
听人,13
网监,13
两岁,11
吃瓜,4
儿女,4
任正非,4
眼里,6
我心,4
敬畏,4
长文,4
慎入,4
随口,20
小姑,20
姑娘,20
小姑娘,20
推,1
快手,1
拒绝,24
龌龊,25
龌龊事,25
取舍,365
镇级,7
未婚,21
局面,11
老一辈,11
何想,11
改小,23
西南,2
辐射,2
监督站,2
涉嫌,5
违法,9
纪,1
就行,3
抖,2
音视,2
音视频,2
家长,5
强行,11
定位,12
涉,15
mi,11
宜居,2
之地,2
米国,2
使馆,2
大使馆,2
北苑,23
北苑路,23
特种,4
设备,4
特种设备,4
高效,43
竞争,51
激烈,24
五一,7
大学城,1
图书,1
书馆,1
图书馆,1
最壕,22
骗人,1
规矩,1
无以,1
志奋领,12
奖学,12
奖学金,12
弹奏,10
弦乐,10
乐器,10
弦乐器,10
表达,10
最优,10
地青们,18
值班,7
休假,10
如果说,1
受刑,3
比高,3
数都,3
考考,5
急求,37
有会,1
最差,25
上报,6
失败,10
东迁,14
确切,14
施工,51
施工单位,30
SCIQ1,1
现,50
作者,1
合作者,1
审稿,5
审稿人,1
要合,3
疾,3
住区,11
居住区,11
接听,11
接听电话,11
手表,31
一款,11
最老,7
多谢,21
通州区,11
住房问题,10
批,30
34,27
娃妈,27
同等,4
位,1
七位,1
四问,1
能用,4
内勤,17
年轻化,3
赶走,3
封装,9
之四,1
出击,1
省级机关,8
这批,7
新考,7
还入,7
考生,4
正确,1
听题,1
同僚,8
公休,32
3w,32
千字,1
四老户,3
空挂户,3
集体户,3
外区,3
趋势,7
计生,4
优惠政策,4
水,10
w,10
是司,10
f,10
津贴,11
长到,11
轮训,5
啥意思,11
没房,1
处女,8
老手,8
全国总工会,3
劳动,5
分公司,14
先动,11
先出,11
信托,78
沿海,78
某省,62
省委党校,13
事务局,45
中部,45
招高管,1
助,1
想法,58
想当,16
哲学,41
院士,41
比当,6
第一份,19
想买,19
想买块,19
机械,19
发言权,15
只过,1
一门,1
小礼,6
送小礼,6
民企,42
交给,1
骗子,1
iPad,1
当不上,1
当成,4
美的,10
屁颠,20
育良,1
厚道,1
名额,1
言语,8
全套,1
算器,2
计算器,2
白考,6
dnaxbg388,1
quyrrw681,1
第一件,8
经手,5
轮岗,2
酝酿,8
一刀,8
刀切,8
一刀切,8
LZ,1
更新,1
签了,1
停考,12
路子,12
准信,12
志大才疏,3
雄才,3
雄才大略,3
同义,3
同义词,3
瞧不起,25
回购,1
几盒,17
茶叶,17
打款,8
利于,14
有利于,14
延续,6
热情,12
不减,12
分不清,4
轻重,4
缓急,4
轻重缓急,4
惨剧,19
本文,4
信誉,16
有木有,3
咸阳,8
冒用,8
冒充,8
已成,8
教育局,8
中国科协,6
纳税人,4
多钱,4
再出,1
有房,13
有车,13
自由,13
揭牌,8
恢复,22
危害,11
woaishizi,1
编有,6
大明,5
姜大明,5
接班,5
接班人,5
生气,12
公选,1
网在,1
首都,1
首都机场,1
网签,8
提拔干部,10
林业,37
林业局,24
公安大学,10
行贿,7
档位,7
文稿,12
经理人,23
委任,3
委任制,3
坐地,52
坐地铁,52
建工,3
春季,3
校园,3
市经,5
交通部,17
互信,3
陈华,3
统计局,33
国家统计局,11
肇庆,5
调查队,5
参赞,10
某处,16
王晓涛,8
署长,8
民航,17
市教委,1
北京市教委,1
刚到,4
lossess,1
混上,1
混上去,1
原创,31
阿里,10
p8,10
逢年过节,3
还用,8
祝贺,15
禁考,10
门道,10
有门道,10
仿佛,6
神,26
推理,16
逻辑推理,15
路局,15
铁路局,15
铁,15
无业,1
左宁,2
尼玛,1
逗,1
公安局长,25
说了算,25
区党,4
交通厅,4
接上,4
业大,7
裸辞,5
撤乡,1
镇,23
体制改革,24
跳票,5
坑人,11
工作部,1
讲下,5
备战,13
司法考试,41
刑法,13
码农太累,14
层面,15
房未建,4
参公要,16
猜测,3
罪人,3
得罪人,3
献一策,5
现代科技,5
银保会,1
中国地震局,15
不像,4
下设,4
宇军,8
蒙蔽,5
吊不吊,6
仪式,11
未到,1
悼词,1
先行,1
议题,1
不理,1
旧账,1
有违,1
契约,1
贪污,5
判,5
死刑,5
非常少,5
地位,21
草,1
试试,1
诗,7
远方,1
昨晚,5
梦见,4
老姜,2
复出,2
委员长,15
贺,3
形势,3
家央企,1
一窗,1
当日,1
工作日,1
工作日内,1
办结,1
要害,3
要害部门,3
局人,88
没定,88
秒杀,27
杨传堂,2
说个,6
改去,8
部开,3
论好,1
开头,1
重要性,1
受不了,8
真受不了,8
咬文嚼字,8
中央台,4
搞个,4
总台,7
瘦身,4
健身,4
中共中央,75
跨部门,10
横向,10
真的假,10
编了,7
法宝,3
川普是,7
某人,20
边防,14
消防,14
很快,3
果汁,2
果汁机,2
申局,2
哪办,2
综合执法,5
因素,7
结交,14
到哪去,3
待续,5
未完待续,5
市县,5
设立,34
合署,5
写诗,3
罚款,1
上不起,1
一体,3
97,9
辩证,1
证法,1
辩证法,1
室主任,8
省内,8
偏远,8
组织部长,8
总理,49
军委,2
中央军,2
中央军委,2
两高,3
简,2
女友,4
前女友,4
被查,4
党群,37
宣传部门,4
核实,7
菜,1
不肯,5
批下来,1
剥离,8
瞎,37
便宜,32
买贵,32
zb,32
色,3
部委局,6
摘牌,3
神奇,19
退稿,1
下笔,1
传承,11
红色,11
基因,11
强军,11
重任,11
党性,3
共产党员,7
兼具,6
杨晓渡,6
主掌,6
反腐,10
谴责,1
惩罚,1
记者,1
罗斯,20
俄罗斯,20
34.72%,10
选民,10
选出,14
总统,10
和部,7
赞扬,1
吼吼,1
难民,1
办案,6
案件,4
审理,4
就国,11
管局,11
当今,6
寰球,6
手腕,6
朝日,6
大将,6
肖刚,3
位子,3
易纲,1
中学毕业,1
校友,2
济学,8
经济学,8
提名,16
委的,1
闭,1
眼睛,1
岐山,1
王岐山,1
再战,1
江湖,4
315,2
攻击,2
看点,7
主监,5
民主监督,5
戴,8
志,8
好学,8
好好学,8
好好学习,8
知产,28
大发,28
参公变,28
掌权,6
党的领导,5
措施,1
具体措施,1
委是,2
委能,2
绕过,2
省管,2
英雄,10
分流,67
面试官,11
人工,14
智能,14
人工智能,11
取代,11
银行业,11
服务业,14
天天向上,1
换人,12
监察院,5
一委,1
人民法院,27
清理,10
公用,10
办公用房,10
超标,10
不动,15
雷打不动,13
抽,12
观,7
拘留,29
行政拘留,29
封建,9
封建时代,9
发小,2
爸爸,2
上天,4
泰山,1
崩于,1
前而色,1
必,1
成大,1
大器,1
成大器,1
优化,8
等部,6
日本,5
产业,5
产业省,5
2970,6
重新组建,56
国家知识产权局,55
聚纵,1
激动,1
语文,15
初中语文,2
朕,1
没写,1
尴尬,10
效仿,8
之言,1
一家之言,1
拍砖,1
改完,22
我省,14
真知,5
灼见,5
真知灼见,5
彷徨,5
海淀法院,12
文化部,12
财务司,12
豆腐渣,16
豆腐渣工程,16
蔡霞,4
李嘉诚,4
副委员长,6
真情,1
实意,1
真情实意,1
地问,1
挖坑,1
国科,4
私募,4
生日,1
过生日,1
TM,1
确实,67
下岗职工,1
广东省,4
拟招,4
10929,4
时间表,5
事关,5
人事关系,5
侨务,4
侨务办公室,4
侨办,13
国侨办,7
广播,8
艺术团,6
借鉴,22
再见,3
农垦,3
盼来,21
合进,21
月底,13
九月底,13
熊熊,3
笑话,3
入水,8
收入水平,8
海归,33
大海,5
拆分,13
挑肥拣瘦,3
只出,12
不进,12
工青妇,8
老干局,8
重复,8
大坑,4
气象,2
气象局,2
K,6
保留,28
年国,10
考真题,10
鼻屎,3
早报,3
此轮,3
操盘,3
操盘手,3
鹤,3
丁,3
人物,4
加不上,2
着急,2
干着急,2
瘦弱,20
地段,20
貌,1
实际收入,52
没何,5
合作社,5
tm,5
哪有,5
防汛,11
抗旱,11
工程建设,11
地灾,11
防治,11
市管,2
转到,2
提取,2
退部,8
下场,3
学过,4
逻辑学,4
人满为患,42
国中,4
中国中央政府,4
分权,4
毕井泉,25
局局长,25
总局局长,25
点评,36
最终,30
撑死,10
饿死,10
并存,10
吉林省,2
解题,1
包装,1
设计,43
美工,1
草原,13
衙门,10
清水衙门,5
摸,2
闻出,55
新闻出版,55
广电总局,41
幼儿,21
幼儿园,21
初步,21
初步设计,21
施工图,21
中标,21
y,7
民局,7
路数,7
震撼,26
施政,1
本轮,5
眼花,1
缭乱,1
眼花缭乱,1
承,3
平日,3
久,3
危险,3
电影,14
拿走,3
主体,3
功能,8
功能区,3
储备,6
安家,4
安家费,4
广播电视,2
打破,3
原有,3
利益,18
格局,3
税制,4
分税制,4
能源部,3
生育,23
从人,5
社划,5
收费,5
童鞋,28
瓶装,9
旧酒,9
前天,9
计划生育,9
放开,9
节奏,9
我服,5
这回,5
秒,5
删,5
作,2
政协主席,14
赢家,7
低效,34
效率,83
低效率,34
耗着,34
高效率,34
征管,1
头一回,3
同步,7
表现,12
傻,25
物资,5
降格,8
热闹,2
p,2
民有,2
党口,13
详细,56
农村部,1
检验,8
检疫,8
骨干,1
削弱,25
外专局,7
强化,7
拆,12
九张,9
图看,9
王勇,1
描述,5
详细描述,1
国家林业局,11
这篇,1
社论,1
影射,1
最该,34
宗教,7
民族宗教,7
主意,2
刘贺出,2
裁撤,9
划出,5
最惨,4
小打小闹,2
出炉,29
党中央,10
帮问,7
工勤,7
诸多,3
亮相,3
城市规划,2
拿掉,2
渔业,7
渔业局,7
物资局,4
通道,2
食药,7
不妙,1
天上,8
上午,9
今天上午,8
揭晓,8
裁过,8
银保,1
农机,1
进化,6
透明,5
市政协,1
北京市政协,1
悟空,4
悟,2
地球,5
CZ,15
香港,55
联办,26
啊啊啊,6
发声,15
刑侦,50
专,10
感兴,15
感兴趣,15
全职,4
讲师,6
想破,11
脑袋,11
没想,11
出好,11
重,1
重构,10
性,5
专技岗,1
古书,1
现代文,1
不忍卒读,1
改名,16
损失,1
小川,14
周小川,14
双峰,14
观察,14
一段时间,14
及感,1
有幸,7
自贸区,1
高峰期,2
课堂,3
出不去,3
供销,12
107,1
颇,10
两天,2
还开,2
56,2
摘,6
桃子,6
69,4
100%,5
64,1
版税,7
27,1
想进,4
119,2
过度,15
细节,15
106,2
58,3
日程,23
日程表,10
减,30
完税,30
特权,16
贫困户,3
账号,3
能手,3
智能手机,3
定下,14
46,3
光头,13
序列,13
整光,13
44,2
规划司,3
一处,7
事物,11
分得,2
房产税,2
央,41
西部,34
移送,5
北京市区,3
受伤,5
电信,3
弄,9
自来,9
自来水,9
分设,20
财权,10
来龙去脉,10
by2,7
空想,13
港澳台,3
没去,5
说好,3
后备,5
村干部,3
中土,1
富强,1
平等,1
政务信息,7
共用,7
刹海,1
什刹海,1
体校,1
财政政策,2
质检,1
板上钉钉,10
现象,8
开好,8
家教,8
避讳,8
会裁,20
拥有,2
暂时,2
爱惜,24
懂得,12
weather30,1
美协,3
书协,3
咋整,3
人儿,1
一眼,1
难过,13
再也,6
镇能,10
管得,10
退出,20
舞台,20
历史舞台,20
运作,26
sandykk,2
suxinghe1978,1
LOD,1
wusanguibaby,4
smsq1225,1
xz0516,1
乡党,13
乡党委,13
春天,9
xxx,17
句式,17
智障,17
提醒,49
去京,45
联络,5
联络员,5
经信,3
帖子,3
上岗,25
竞争上岗,25
残酷,25
乡政府,9
冲击,6
领导岗位,4
减少,4
30%,4
吵吵,5
1998,15
年少,15
后果,11
教育学,13
牛顿,4
引力,4
万有引力,4
牙慧,4
拾人牙慧,4
长三,31
三角,31
长三角,31
10w,31
总共,3
26w,3
动机,5
ID,20
全民,20
公投,20
纪念,13
恩来,13
周恩来,13
诞辰,13
保密工作,31
金融监管,2
重组,2
徐州,132
女硕士,89
二名,11
第二名,11
口才,13
口才好,7
静下,2
静下心来,2
初衷,2
职责所在,2
一遭,78
第一遭,78
拒录,78
起诉,78
徐州人,78
败诉,78
行且,2
珍惜,2
大悦,18
嚼蜡,11
味同嚼蜡,11
安心,11
学位证,21
三中,55
全会,61
三中全会,55
国务院发展研究中心,7
参事,7
参事室,7
定额,2
喜爱,9
公式,9
数学公式,9
赚点,5
饭钱,5
投,5
诗歌,5
刊物,5
邮箱,5
整顿,1
领赏,1
文风,18
沙特,4
十五,1
正月十五,1
开学,1
外镇,6
能动,5
能动性,5
本来,24
环球,6
球网,3
环球网,3
时报,3
环球时报,3
定居,3
建个,2
群算,2
团伙,2
国库,5
项城,3
挡,3
财路,3
红旗,6
座,6
驾,6
借版上,7
人气,7
当事,1
当事人,1
重温,6
雍正,6
王朝,6
策略,15
55K,13
菜篮,13
篮子,13
菜篮子,13
撤县,6
建区,6
实质,6
实质性,6
麽,6
杨某,14
仅仅,14
降级,14
害怕,5
一成,5
一成不变,5
1975,6
张晓强,6
心脏,3
人工心脏,3
诞生,3
哇塞,1
类似,1
新加坡,15
强权,3
体谅,8
球迷,8
苦衷,8
反贪,4
反贪局,4
大国,5
后事,2
来来,12
来来来,6
做题,6
企领,19
乱说,7
乱说话,7
水木,7
限期,7
北京地区,36
金庸,1
真假,4
不知真假,4
人仕图,1
检察长,2
不动考,2
宪法,7
第八,7
八十,7
十七,7
第八十,7
八十七,7
第八十七,7
条改,7
日起,14
九点,3
踏踏,6
实实,6
踏踏实实,6
诸公,6
日哭夜,6
董卓,6
呼,6
特快,5
倒计,39
计时,39
倒计时,39
会改,1
雷声,2
大雨,2
雷声大,2
雷声大雨,2
本位,39
官本位,39
韩国,33
jin2panda,5
水北,2
南水北调,2
三峡,2
内年,1
周知,1
特朗普,2
神经,2
神经病,2
战胜,2
最新消息,1
高大,5
演变,5
演变成,5
事务性,5
打杂,8
美帝,1
两回,2
两回事,2
老爸,50
省部级,57
白富,50
美,50
围棋,8
围棋队,8
队员,8
根,3
动能,3
转换,3
承认,4
幸亏,11
东面,11
画,11
大饼,11
忽悠,11
做成,8
苟局,8
丢人,8
印象,74
考行测,1
三横,1
干线,1
铁路干线,1
考部,2
胎动,6
呼声,6
胆不大,2
心不细,2
脸皮,3
不厚,2
子政,3
电子政务,3
piscesgill,2
号称,6
村子,6
铁腕,6
治疆治藏,6
终极,7
swimerfish,1
13,1
中央办公厅,18
哈佛,2
胆大,1
心细,1
胆大心细,1
皮厚,1
脸皮厚,1
组队,3
坐标,1
动工,2
劳动工资,2
交通费,8
闲来,7
无事,7
闲来无事,7
一圈,7
短道,1
速滑,1
裁判,1
也许,1
瞎搞,12
冯小刚,4
早年,4
一地,4
鸡毛,8
周转,17
办是,4
好题,20
这题,20
很考,20
密切联系,2
站,2
这字,2
婚宴,6
摆,6
几桌,6
认命,4
春节,6
徒,1
婚恋,12
吃亏,12
干得,1
想起,1
小学同学,1
百条,6
几百条,6
拜年,9
不硬,1
未满,7
feiyiyi,1
Miaowu2333,1
jianke02,1
LIUXINMIAO,1
轴,29
这人,4
领导者,14
胜出,14
首歌,1
看清,1
seabiscuit08,1
linuxyin,1
tiwa,1
正经,13
I,1
angry,1
不顺,1
沮丧,1
单独,8
常州,1
海事,1
海事局,1
Leoleolau,1
本科生,1
猿,1
完爆,1
cctv13,1
对康辉,1
没错,5
上官,5
官僚,5
官僚作风,5
颤抖,42
显露,3
露头,3
头角,3
露头角,3
显露头角,3
明知,1
聊斋,1
奇女,1
奇女子,1
讲得,1
爱情故事,1
有变,3
毕业证书,9
遗失,9
秋实,2
波澜,1
皆空,1
报信,13
举报信,13
三人处,58
待见,58
郑大一,1
附院,1
发改,10
所在单位,4
大姑,1
八,1
大姨,1
头衔,1
震惊,1
站队,6
湖北,16
酒,3
买来,3
十瓶,3
茅,3
失恋,1
想像,1
殊不知,1
二中,6
二中全会,6
迷津,14
指点迷津,14
138,23
19,3
已升,3
哭穷,13
救命,1
稻草,1
救命稻草,1
23,2
国土资源部,8
高院,1
最高院,1
七年,6
登记表,4
连续,4
不批,1
能破,1
柯基犬,1
现如今,1
回家,1
模范,1
丰台,2
台区,2
丰台区,2
还招,2
戏剧,2
影视,2
没判,1
所见,1
云散,1
烟消云散,1
哀哉,1
呜呼哀哉,1
理工,1
工科,1
理工科,1
水浒,3
54,10
京华,1
北京华,1
普,1
大厦,1
外村,1
村任,1
困扰,1
在家,1
养人,5
讲解,1
京东,1
耳科,2
我能,2
排上,2
队,2
没发,2
开心,2
应对,6
气候,6
气候变化,6
金融司,47
经信委,15
烂烂,5
破破烂烂,5
一看,5
好失,5
乱改,2
发愁,2
欠费,2
营业厅,2
解锁,2
号码,2
退下,1
退下来,1
五十,1
五十多,1
人口,5
市直机关,32
苦恼,1
那么回事,1
会合,2
外行,10
旅游委,10
入面,5
哥们儿,10
背,10
考得少,37
总分,4
复试,4
颐指气使,4
令箭,4
PK,3
省会市,3
管理员,2
有进,10
费劲,13
劲儿,13
费劲儿,13
省人大,2
九三,9
三学,9
学社,9
九三学社,9
主委,9
偿还,26
放水,7
没能,7
不容,2
好不容易,2
神话,1
太穷,23
P2P,3
理财,3
中学老师,10
辅导班,1
汪涵,19
湖南省,19
参公是,1
神马,1
自欺,1
自欺欺人,1
凑合,1
搭伙,1
过日子,1
零下,3
温度,3
零下温度,3
户外,3
洗车,3
92,1
苏南,3
三线,3
重返,3
职场,3
因私,13
澳门,13
76,1
攻略,1
作答,1
远,3
区政,3
区政府,3
c,18
女码,18
马文瑞,2
写手,1
总成,12
总成绩,12
96,12
长得,1
太帅,1
难考,4
舆情,1
监测,1
招兵,1
买马,1
招兵买马,1
汉族,2
地市级,1
128,1
民革中央,11
过线,3
烦,1
唾骂,1
鞭挞,4
678,2
深广,10
缩减,1
政协委员,1
竞聘,6
唐良智,2
要放,51
长远,51
我报,7
575,7
标题,2
放在,2
第一行,2
结尾,2
二行,2
第二行,2
开端,2
杜,6
和平,6
如实,11
表了,11
自作,19
自作聪明,19
大有人在,19
翻倍,4
富,7
狄青,2
股级,2
国统,36
办文,1
指南,1
读史,3
逃跑,4
体彩,4
评,7
称职,7
惊奇,2
谭成旭,2
大学毕业,2
转自,2
西祠,2
zx,20
珠席,20
权利,20
彭金辉,2
创业,2
团队,2
75.2,3
47,3
122.2,3
段,7
蛮有意思,7
生命,5
按揭,2
啥事,1
